latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.75085,136.7455,319.37,1.87,1.34,2022-05-23,0504,A,50,6.1NRT,302.83,16.07,D
-15.46869,141.52267,312.21,4.5,1.95,2022-05-23,0504,A,0,6.1NRT,294.55,42.11,D
-17.79979,123.35765,320.61,2.73,1.58,2022-05-23,0504,A,60,6.1NRT,305.04,33.22,D
-17.80247,123.33198,317.28,2.74,1.58,2022-05-23,0504,A,36,6.1NRT,304.83,20.6,D
-17.79255,123.1451,320.58,2.83,1.61,2022-05-23,0504,A,60,6.1NRT,305.44,35.66,D
-17.79524,123.11842,334.89,2.84,1.61,2022-05-23,0504,A,83,6.1NRT,306.24,116.3,D
-17.79608,123.35052,321.45,2.73,1.58,2022-05-23,0504,A,56,6.1NRT,305.04,34.33,D
-17.80476,123.13983,319.86,2.83,1.61,2022-05-23,0504,A,58,6.1NRT,305.24,31.77,D
-17.79027,123.13815,320.35,2.83,1.61,2022-05-23,0504,A,60,6.1NRT,305.5,33.15,D
-17.79314,123.11153,327.18,2.84,1.61,2022-05-23,0504,A,75,6.1NRT,305.91,68.03,D
-15.92255,136.44492,328.45,1.84,1.33,2022-05-23,0504,A,0,6.1NRT,302.9,37.25,D
-15.92545,136.42795,336,1.83,1.33,2022-05-23,0504,A,0,6.1NRT,304.96,63.37,D
-15.87808,136.48949,328.27,1.86,1.33,2022-05-23,0504,A,74,6.1NRT,302.31,39.66,D
-15.88105,136.47238,330.6,1.85,1.33,2022-05-23,0504,A,77,6.1NRT,302.73,47.56,D
-15.87394,136.48312,334.35,1.86,1.33,2022-05-23,0504,A,82,6.1NRT,303.08,60.13,D
-15.8768,136.466,320.25,1.85,1.33,2022-05-23,0504,A,48,6.1NRT,301.42,19.31,D
-16.83359,128.21631,325.81,1.21,1.09,2022-05-23,0504,A,22,6.1NRT,313.91,8.93,D
-16.82378,128.21492,327.17,1.21,1.09,2022-05-23,0504,A,52,6.1NRT,314.37,10.13,D
-16.63935,126.64621,324.87,1.5,1.21,2022-05-23,0504,A,56,6.1NRT,311.49,16.03,D
-16.64113,126.632,329.58,1.5,1.21,2022-05-23,0504,A,77,6.1NRT,312.1,25.8,D
-16.4803,127.48698,336.35,1.31,1.14,2022-05-23,0504,A,77,6.1NRT,310.17,33.77,D
-16.47333,127.48058,328.81,1.31,1.14,2022-05-23,0504,A,66,6.1NRT,310.39,19.12,D
-16.45672,127.52798,333.7,1.31,1.13,2022-05-23,0504,A,59,6.1NRT,312.23,26.06,D
-16.69795,125.52972,324.62,1.8,1.32,2022-05-23,0504,A,63,6.1NRT,309.47,23.82,D
-16.45077,127.24933,335.91,1.36,1.15,2022-05-23,0504,A,83,6.1NRT,311.6,33.72,D
-16.80612,124.28418,321.74,2.24,1.45,2022-05-23,0504,A,51,6.1NRT,307.3,27.65,D
-16.8085,124.26312,319.67,2.25,1.45,2022-05-23,0504,A,34,6.1NRT,305.38,22.26,D
-16.76753,124.50983,324.88,2.15,1.43,2022-05-23,0504,A,50,6.1NRT,307.35,38.85,D
-16.76987,124.48912,328.86,2.16,1.43,2022-05-23,0504,A,74,6.1NRT,306.24,53.04,D
-16.74408,124.48663,339.63,2.16,1.43,2022-05-23,0504,A,88,6.1NRT,306.69,101.21,D
-16.74633,124.4663,325.73,2.17,1.43,2022-05-23,0504,A,50,6.1NRT,304.27,41.83,D
-16.76459,124.30051,320.97,2.23,1.45,2022-05-23,0504,A,46,6.1NRT,305.63,24.17,D
-16.68774,124.87811,321.52,2.02,1.38,2022-05-23,0504,A,44,6.1NRT,306.31,25.67,D
-16.73121,124.48517,319.49,2.16,1.43,2022-05-23,0504,A,33,6.1NRT,305.71,25.56,D
-16.76532,124.17168,340.57,2.29,1.46,2022-05-23,0504,A,89,6.1NRT,305.45,114.02,D
-15.76596,131.82303,332.14,1.03,1.01,2022-05-23,0504,A,78,6.1NRT,310.77,18.82,D
-15.76877,131.804,341.8,1.03,1.01,2022-05-23,0504,A,88,6.1NRT,312.21,33.22,D
-16.74468,124.47962,344.63,2.16,1.43,2022-05-23,0504,A,91,6.1NRT,306.53,130.87,D
-16.76657,124.2937,323.76,2.23,1.45,2022-05-23,0504,A,61,6.1NRT,305.92,33.66,D
-15.75829,131.81204,340.1,1.03,1.01,2022-05-23,0504,A,87,6.1NRT,312.52,29.22,D
-15.7597,131.80254,343.86,1.03,1.01,2022-05-23,0504,A,90,6.1NRT,312.82,36.42,D
-15.7611,131.79303,329,1.03,1.01,2022-05-23,0504,A,71,6.1NRT,309.28,13.98,D
-15.76251,131.78354,325.19,1.03,1.01,2022-05-23,0504,A,47,6.1NRT,308.23,9.94,D
-16.42882,126.95033,336.99,1.42,1.18,2022-05-23,0504,A,85,6.1NRT,311.28,40.26,D
-16.43054,126.93694,336.99,1.42,1.18,2022-05-23,0504,A,85,6.1NRT,315.41,38.28,D
-16.68551,124.87057,322.03,2.02,1.38,2022-05-23,0504,A,64,6.1NRT,306.13,28.12,D
-16.73182,124.47812,319.64,2.16,1.43,2022-05-23,0504,A,17,6.1NRT,305.77,25.38,D
-16.76578,124.18639,322.91,2.28,1.46,2022-05-23,0504,A,60,6.1NRT,305.46,34.49,D
-16.76825,124.16503,326.49,2.29,1.46,2022-05-23,0504,A,75,6.1NRT,304.05,50.2,D
-16.6622,124.96109,321.86,1.98,1.37,2022-05-23,0504,A,41,6.1NRT,307.39,20.47,D
-16.75506,124.16345,324.43,2.29,1.46,2022-05-23,0504,A,72,6.1NRT,305.55,43.13,D
-15.74859,131.75215,322.67,1.02,1.01,2022-05-23,0504,A,36,6.1NRT,307.92,7.21,D
-16.70611,124.47491,320.37,2.16,1.43,2022-05-23,0504,A,61,6.1NRT,305.67,28.49,D
-16.71074,124.20138,318.84,2.27,1.46,2022-05-23,0504,A,58,6.1NRT,306.35,22.2,D
-15.72422,131.72884,328.66,1.02,1.01,2022-05-23,0504,A,73,6.1NRT,308.4,14.87,D
-15.72563,131.71936,333.52,1.02,1.01,2022-05-23,0504,A,80,6.1NRT,307.23,21.49,D
-16.36477,126.90876,327.58,1.42,1.18,2022-05-23,0504,A,45,6.1NRT,311.72,16.86,D
-16.33969,126.85119,325.69,1.44,1.19,2022-05-23,0504,A,42,6.1NRT,312.96,9.87,D
-16.62924,124.35707,324.04,2.2,1.44,2022-05-23,0504,A,71,6.1NRT,303.01,40.89,D
-16.57298,124.73351,317.84,2.06,1.4,2022-05-23,0504,A,45,6.1NRT,307.63,20.02,D
-16.57514,124.7148,330.09,2.07,1.4,2022-05-23,0504,A,79,6.1NRT,307.48,58.14,D
-16.60568,124.33297,344.81,2.21,1.44,2022-05-23,0504,A,91,6.1NRT,306.75,129.78,D
-16.60798,124.31251,357.95,2.22,1.44,2022-05-23,0504,A,99,6.1NRT,306.72,224.78,D
-16.59268,124.3315,321.62,2.21,1.44,2022-05-23,0504,A,47,6.1NRT,306.57,29.3,D
-16.59496,124.31103,333.98,2.22,1.44,2022-05-23,0504,A,83,6.1NRT,306.1,77.9,D
-16.31799,126.58581,334.67,1.5,1.21,2022-05-23,0504,A,69,6.1NRT,311.35,39.36,D
-16.32309,126.54385,322.72,1.51,1.21,2022-05-23,0504,A,57,6.1NRT,308.5,17.76,D
-16.54838,124.61179,322.51,2.1,1.41,2022-05-23,0504,A,68,6.1NRT,304.52,33.19,D
-16.55063,124.59169,317.24,2.11,1.41,2022-05-23,0504,A,42,6.1NRT,303.8,18.26,D
-16.31527,126.57869,330.6,1.5,1.21,2022-05-23,0504,A,33,6.1NRT,310.04,26.05,D
-16.59417,124.32468,325.89,2.21,1.44,2022-05-23,0504,A,71,6.1NRT,307.01,42.41,D
-16.59661,124.30414,323.96,2.22,1.44,2022-05-23,0504,A,50,6.1NRT,305.26,35.64,D
-16.54784,124.60445,327.7,2.1,1.41,2022-05-23,0504,A,77,6.1NRT,304.64,50.85,D
-16.53507,124.60351,316.73,2.1,1.41,2022-05-23,0504,A,47,6.1NRT,305.9,18.83,D
-16.31478,126.31828,324.06,1.56,1.23,2022-05-23,0504,A,54,6.1NRT,308.33,20.19,D
-16.31661,126.3036,327.93,1.57,1.23,2022-05-23,0504,A,73,6.1NRT,309.04,28.21,D
-16.31844,126.28897,347.61,1.57,1.23,2022-05-23,0504,A,93,6.1NRT,311.59,89.21,D
-16.52473,124.58183,341.34,2.11,1.41,2022-05-23,0504,A,89,6.1NRT,307.24,111.02,D
-15.74378,130.51877,341.5,1,1,2022-05-23,0504,A,87,6.1NRT,312.97,30.98,D
-15.7451,130.50949,333.56,1,1,2022-05-23,0504,A,79,6.1NRT,310.24,18.48,D
-16.38078,125.68761,319.79,1.74,1.29,2022-05-23,0504,A,50,6.1NRT,308.36,14.79,D
-16.49164,124.75536,318.48,2.04,1.39,2022-05-23,0504,A,56,6.1NRT,303.81,22.79,D
-16.49388,124.73621,325.91,2.05,1.39,2022-05-23,0504,A,74,6.1NRT,304.9,44.98,D
-16.62185,123.61435,320.14,2.51,1.52,2022-05-23,0504,A,65,6.1NRT,303.54,36.75,D
-16.16841,126.49603,323.3,1.51,1.21,2022-05-23,0504,A,54,6.1NRT,309.54,16.02,D
-15.98771,127.36948,324.59,1.32,1.14,2022-05-23,0504,A,56,6.1NRT,312.83,8.43,D
-16.21078,125.48584,323.71,1.79,1.31,2022-05-23,0504,A,69,6.1NRT,309.32,25.63,D
-16.10924,126.048,320.84,1.62,1.25,2022-05-23,0504,A,25,6.1NRT,310.05,15.22,D
-16.02541,126.17255,318.88,1.58,1.24,2022-05-23,0504,A,38,6.1NRT,308.75,10.93,D
-16.29423,123.74583,315.05,2.43,1.5,2022-05-23,0504,A,36,6.1NRT,303.73,22.4,D
-15.9769,126.38638,323.46,1.53,1.22,2022-05-23,0504,A,62,6.1NRT,309.35,18.75,D
-15.00806,133.25169,324.73,1.18,1.08,2022-05-23,0504,A,62,6.1NRT,299.08,16.97,D
-15.97502,126.37936,321.75,1.53,1.22,2022-05-23,0504,A,29,6.1NRT,310.8,14.32,D
-16.29961,123.7395,315.39,2.43,1.5,2022-05-23,0504,A,25,6.1NRT,303.85,19.68,D
-15.84688,127.12282,348.61,1.36,1.15,2022-05-23,0504,A,93,6.1NRT,310.22,71.5,D
-15.84851,127.11019,348.13,1.36,1.16,2022-05-23,0504,A,93,6.1NRT,308.97,70.82,D
-15.8365,127.1214,324.68,1.36,1.15,2022-05-23,0504,A,37,6.1NRT,313.51,13.69,D
-15.83812,127.1088,326.88,1.36,1.16,2022-05-23,0504,A,31,6.1NRT,314.66,18.22,D
-16.00881,125.6484,324.43,1.73,1.29,2022-05-23,0504,A,70,6.1NRT,307.87,27.88,D
-15.90002,126.35485,321.81,1.53,1.22,2022-05-23,0504,A,48,6.1NRT,310.15,13.82,D
-15.76198,127.15678,334.67,1.35,1.15,2022-05-23,0504,A,83,6.1NRT,313.53,33.58,D
-15.57535,128.27133,335.07,1.16,1.07,2022-05-23,0504,A,83,6.1NRT,311.15,29.85,D
-15.95832,125.2118,324.82,1.86,1.33,2022-05-23,0504,A,72,6.1NRT,307.73,31.77,D
-15.56571,128.26996,322.25,1.16,1.07,2022-05-23,0504,A,51,6.1NRT,310.62,9.58,D
-15.62095,127.76935,345.81,1.24,1.1,2022-05-23,0504,A,91,6.1NRT,312.18,50.46,D
-15.8178,126.19199,320.04,1.57,1.23,2022-05-23,0504,A,39,6.1NRT,308.94,12.4,D
-15.81956,126.17747,324.51,1.57,1.24,2022-05-23,0504,A,70,6.1NRT,308.88,20.74,D
-15.61103,127.76786,332.62,1.24,1.1,2022-05-23,0504,A,43,6.1NRT,313.62,21.12,D
-15.92027,125.22522,316.86,1.85,1.33,2022-05-23,0504,A,34,6.1NRT,306.67,11.6,D
-15.81698,126.18526,325.67,1.57,1.23,2022-05-23,0504,A,61,6.1NRT,310.14,22.59,D
-15.85812,125.48372,317.18,1.77,1.3,2022-05-23,0504,A,43,6.1NRT,306.76,14.36,D
-15.62534,127.2582,337.75,1.32,1.14,2022-05-23,0504,A,76,6.1NRT,311.13,37.22,D
-15.61826,127.23193,340.22,1.33,1.14,2022-05-23,0504,A,87,6.1NRT,312.41,43.69,D
-15.62144,127.20705,337.38,1.33,1.14,2022-05-23,0504,A,85,6.1NRT,310.2,39.3,D
-15.60958,127.21803,331.65,1.33,1.14,2022-05-23,0504,A,57,6.1NRT,311.01,25.96,D
-15.61114,127.20571,334.16,1.33,1.14,2022-05-23,0504,A,62,6.1NRT,310.27,31.4,D
-15.61426,127.18108,321.39,1.34,1.15,2022-05-23,0504,A,39,6.1NRT,307.97,11.57,D
-14.37319,135.51669,316.08,1.68,1.27,2022-05-23,0504,A,43,6.1NRT,298.37,10.23,D
-14.34495,135.49005,318.99,1.68,1.27,2022-05-23,0504,A,62,6.1NRT,299.65,16.84,D
-15.50645,127.14825,326.95,1.34,1.15,2022-05-23,0504,A,63,6.1NRT,311.23,17.7,D
-15.508,127.15459,327.01,1.34,1.15,2022-05-23,0504,A,62,6.1NRT,309.94,17.36,D
-14.34215,134.9386,342.14,1.53,1.22,2022-05-23,0504,A,85,6.1NRT,300.69,71.1,D
-15.64858,125.60937,325.3,1.72,1.29,2022-05-23,0504,A,72,6.1NRT,308.86,29.47,D
-15.70349,124.94535,321.86,1.93,1.36,2022-05-23,0504,A,66,6.1NRT,307.76,27.18,D
-15.52661,126.23763,320.97,1.54,1.22,2022-05-23,0504,A,43,6.1NRT,309.71,12.98,D
-15.44749,126.92245,328.23,1.38,1.16,2022-05-23,0504,A,62,6.1NRT,311.62,17.96,D
-14.49836,133.31583,326.42,1.21,1.09,2022-05-23,0504,A,73,6.1NRT,300.81,17.55,D
-15.48017,126.24069,322.47,1.54,1.22,2022-05-23,0504,A,39,6.1NRT,309.56,15.46,D
-15.28345,127.54514,325.81,1.26,1.12,2022-05-23,0504,A,55,6.1NRT,313.78,10.57,D
-15.44894,126.22189,322.68,1.54,1.22,2022-05-23,0504,A,56,6.1NRT,308.42,16.89,D
-15.45069,126.20751,326.72,1.55,1.23,2022-05-23,0504,A,61,6.1NRT,309.84,25.21,D
-15.45244,126.19312,330.09,1.55,1.23,2022-05-23,0504,A,78,6.1NRT,307.78,35.14,D
-15.27934,127.49738,330.35,1.27,1.12,2022-05-23,0504,A,50,6.1NRT,311.4,19.18,D
-15.2716,127.47803,334.35,1.27,1.12,2022-05-23,0504,A,76,6.1NRT,310.53,27.88,D
-15.26155,127.47655,331.35,1.27,1.12,2022-05-23,0504,A,64,6.1NRT,310.75,21.55,D
-14.43276,133.14041,325.81,1.18,1.08,2022-05-23,0504,A,61,6.1NRT,307.16,12.12,D
-14.42561,132.99544,322.09,1.16,1.07,2022-05-23,0504,A,62,6.1NRT,306.38,7.44,D
-14.42729,132.98466,322.86,1.16,1.07,2022-05-23,0504,A,65,6.1NRT,307.18,8.73,D
-14.35656,132.97821,321.98,1.16,1.07,2022-05-23,0504,A,62,6.1NRT,306.42,9.53,D
-15.08233,127.76192,323.88,1.22,1.1,2022-05-23,0504,A,67,6.1NRT,310.04,12.19,D
-15.08378,127.7508,323.61,1.22,1.1,2022-05-23,0504,A,66,6.1NRT,308.93,11.47,D
-15.0739,127.74953,330.55,1.22,1.1,2022-05-23,0504,A,78,6.1NRT,308.75,21.94,D
-15.03693,127.86217,338.78,1.2,1.09,2022-05-23,0504,A,86,6.1NRT,310.76,35.6,D
-14.35252,131.54408,331.3,1.03,1.01,2022-05-23,0504,A,74,6.1NRT,309.32,17.9,D
-14.35394,131.53461,333.89,1.03,1.01,2022-05-23,0504,A,81,6.1NRT,310.31,21.69,D
-15.03318,126.41866,325.66,1.47,1.2,2022-05-23,0504,A,57,6.1NRT,311.32,17.94,D
-15.03493,126.4051,322.68,1.48,1.2,2022-05-23,0504,A,46,6.1NRT,309.38,14.29,D
-15.02241,126.4172,351.56,1.47,1.2,2022-05-23,0504,A,95,6.1NRT,310.01,91.6,D
-15.02414,126.40363,332.86,1.48,1.2,2022-05-23,0504,A,79,6.1NRT,309.14,35.04,D
-15.10815,125.73909,324.78,1.65,1.26,2022-05-23,0504,A,70,6.1NRT,308.79,25.76,D
-14.87247,127.4927,341.84,1.25,1.11,2022-05-23,0504,A,83,6.1NRT,312.11,42.46,D
-15.06654,125.79621,320.76,1.63,1.26,2022-05-23,0504,A,53,6.1NRT,305.65,16.73,D
-14.96685,126.42337,325.81,1.47,1.2,2022-05-23,0504,A,51,6.1NRT,311.76,15.96,D
-15.01469,125.9409,321.25,1.59,1.24,2022-05-23,0504,A,47,6.1NRT,305.66,18.66,D
-15.06404,125.52855,332.14,1.71,1.28,2022-05-23,0504,A,76,6.1NRT,307.86,43.93,D
-14.96252,126.43119,326.82,1.47,1.2,2022-05-23,0504,A,44,6.1NRT,309.73,17.4,D
-15.01536,125.93567,319.41,1.59,1.24,2022-05-23,0504,A,46,6.1NRT,306.83,15.53,D
-15.06568,125.53967,323.08,1.7,1.28,2022-05-23,0504,A,43,6.1NRT,306.41,21.64,D
-15.06768,125.52379,326.65,1.71,1.28,2022-05-23,0504,A,68,6.1NRT,307.98,29.7,D
-15.12344,125.07917,320.05,1.85,1.33,2022-05-23,0504,A,59,6.1NRT,305.22,24.16,D
-13.96064,133.34917,322.36,1.23,1.1,2022-05-23,0504,A,60,6.1NRT,305.9,10.48,D
-13.96239,133.33789,333.61,1.23,1.1,2022-05-23,0504,A,82,6.1NRT,306.31,28.62,D
-14.51097,129.55299,323.36,1.02,1.01,2022-05-23,0504,A,50,6.1NRT,307.15,9.62,D
-14.51229,129.54358,347.02,1.02,1.01,2022-05-23,0504,A,93,6.1NRT,308.14,45.89,D
-14.51361,129.53413,322.6,1.03,1.01,2022-05-23,0504,A,43,6.1NRT,306.6,7.73,D
-13.81726,133.67433,325.17,1.29,1.13,2022-05-23,0504,A,54,6.1NRT,305.46,16.02,D
-14.64673,127.96179,325.53,1.18,1.08,2022-05-23,0504,A,70,6.1NRT,307.47,13.58,D
-13.5549,135.10706,323.59,1.62,1.25,2022-05-23,0504,A,60,6.1NRT,300.26,24.83,D
-14.39917,129.55875,368.7,1.02,1.01,2022-05-23,0504,A,100,6.1NRT,307.23,107.34,D
-14.40049,129.54933,323.65,1.02,1.01,2022-05-23,0504,A,70,6.1NRT,302.53,13.31,D
-13.53114,135.04219,326.5,1.61,1.25,2022-05-23,0504,A,39,6.1NRT,301.1,25.5,D
-13.62407,134.48143,332.04,1.46,1.2,2022-05-23,0504,A,81,6.1NRT,306.54,33.36,D
-13.62629,134.46796,333.52,1.46,1.19,2022-05-23,0504,A,83,6.1NRT,306.16,36.89,D
-13.75865,133.65211,323.29,1.29,1.13,2022-05-23,0504,A,51,6.1NRT,305.86,13.16,D
-14.6305,127.63241,337.63,1.22,1.1,2022-05-23,0504,A,85,6.1NRT,310.9,33.24,D
-13.51997,135.04034,323.4,1.61,1.25,2022-05-23,0504,A,34,6.1NRT,300.53,19.45,D
-13.73898,133.70996,325.09,1.3,1.13,2022-05-23,0504,A,72,6.1NRT,302,17.91,D
-13.53023,135.05144,329.26,1.61,1.25,2022-05-23,0504,A,76,6.1NRT,301.58,32.9,D
-13.62164,134.4753,328.36,1.46,1.2,2022-05-23,0504,A,78,6.1NRT,307.05,24.69,D
-13.74933,133.65703,320.65,1.29,1.13,2022-05-23,0504,A,25,6.1NRT,305.39,9.57,D
-13.51906,135.04953,321.48,1.61,1.25,2022-05-23,0504,A,68,6.1NRT,300.27,17.53,D
-13.72997,133.71497,331.05,1.3,1.13,2022-05-23,0504,A,80,6.1NRT,306.29,26.56,D
-13.73368,133.69112,318.98,1.3,1.13,2022-05-23,0504,A,39,6.1NRT,302.88,8.3,D
-13.88413,132.7112,331.45,1.14,1.07,2022-05-23,0504,A,79,6.1NRT,306.82,21.46,D
-13.87459,132.70966,326.24,1.14,1.07,2022-05-23,0504,A,57,6.1NRT,306.31,13.55,D
-13.86505,132.70808,331.84,1.14,1.07,2022-05-23,0504,A,72,6.1NRT,305.7,21.27,D
-14.57823,127.64284,325.94,1.22,1.1,2022-05-23,0504,A,41,6.1NRT,310.79,10.06,D
-14.57971,127.63163,333.04,1.22,1.1,2022-05-23,0504,A,81,6.1NRT,309.67,23.29,D
-13.48158,134.99788,316.16,1.6,1.25,2022-05-23,0504,A,37,6.1NRT,296.9,10.74,D
-13.84759,132.69447,321.16,1.14,1.07,2022-05-23,0504,A,28,6.1NRT,305.77,7.33,D
-13.93886,132.09549,323.73,1.08,1.04,2022-05-23,0504,A,45,6.1NRT,309.38,8.82,D
-14.17637,130.48491,324.52,1,1,2022-05-23,0504,A,52,6.1NRT,308.05,9.66,D
-14.56988,127.62994,332.09,1.22,1.1,2022-05-23,0504,A,76,6.1NRT,311.88,21.45,D
-14.32116,129.39659,321,1.03,1.01,2022-05-23,0504,A,49,6.1NRT,302.02,11.71,D
-14.14152,130.53593,325.49,1,1,2022-05-23,0504,A,63,6.1NRT,307.78,10.05,D
-14.22569,129.94623,335.34,1.01,1,2022-05-23,0504,A,84,6.1NRT,304.81,26.34,D
-14.10326,130.73691,331.05,1,1,2022-05-23,0504,A,76,6.1NRT,307.33,17.53,D
-14.10459,130.72772,322.45,1,1,2022-05-23,0504,A,36,6.1NRT,305.64,7.96,D
-14.21669,129.94487,322.4,1.01,1,2022-05-23,0504,A,54,6.1NRT,307.58,10.53,D
-14.218,129.93561,324.09,1.01,1,2022-05-23,0504,A,68,6.1NRT,303.82,13,D
-14.55652,127.34128,321.99,1.27,1.12,2022-05-23,0504,A,65,6.1NRT,309.54,9.09,D
-13.62244,133.54414,325.94,1.28,1.12,2022-05-23,0504,A,73,6.1NRT,304.84,19.52,D
-13.62609,133.52098,320.16,1.27,1.12,2022-05-23,0504,A,60,6.1NRT,304.09,11.24,D
-14.13282,130.14261,323.22,1,1,2022-05-23,0504,A,50,6.1NRT,306.68,7.72,D
-13.47459,134.40215,331.2,1.46,1.19,2022-05-23,0504,A,81,6.1NRT,304.31,35.39,D
-14.12384,130.14124,333.47,1,1,2022-05-23,0504,A,82,6.1NRT,309.25,20.1,D
-14.12516,130.13202,336.61,1,1,2022-05-23,0504,A,84,6.1NRT,306.47,25.29,D
-14.11487,130.13988,335.03,1,1,2022-05-23,0504,A,84,6.1NRT,308.06,23.03,D
-14.11618,130.13066,359.38,1,1,2022-05-23,0504,A,99,6.1NRT,308.91,73.25,D
-14.1072,130.12929,340.18,1,1,2022-05-23,0504,A,88,6.1NRT,306.78,33.08,D
-14.08772,130.13948,319.05,1,1,2022-05-23,0504,A,47,6.1NRT,304.27,6.21,D
-14.08904,130.13026,325.34,1,1,2022-05-23,0504,A,73,6.1NRT,304.48,12.9,D
-14.07874,130.13812,317.08,1,1,2022-05-23,0504,A,24,6.1NRT,303.75,4.7,D
-14.08006,130.12889,331.15,1,1,2022-05-23,0504,A,80,6.1NRT,305.18,20.38,D
-14.07108,130.12753,332.57,1,1,2022-05-23,0504,A,82,6.1NRT,304.79,22.82,D
-14.70784,125.38679,325.17,1.73,1.29,2022-05-23,0504,A,72,6.1NRT,309.05,26.12,D
-14.70982,125.37093,326.19,1.73,1.29,2022-05-23,0504,A,74,6.1NRT,306.6,28.53,D
-13.45801,134.13914,324.67,1.4,1.17,2022-05-23,0504,A,73,6.1NRT,305.48,19.22,D
-13.67304,132.56775,323.84,1.13,1.06,2022-05-23,0504,A,67,6.1NRT,304.58,12.94,D
-13.98805,130.38736,322.8,1,1,2022-05-23,0504,A,65,6.1NRT,307.13,7.9,D
-13.54781,133.24385,330.14,1.23,1.1,2022-05-23,0504,A,78,6.1NRT,306.69,24.87,D
-13.27919,134.83131,333.56,1.57,1.23,2022-05-23,0504,A,84,6.1NRT,302.92,47.2,D
-13.7652,131.77536,319.8,1.05,1.02,2022-05-23,0504,A,38,6.1NRT,305.84,6.22,D
-13.75816,131.76765,320.58,1.05,1.02,2022-05-23,0504,A,51,6.1NRT,306.39,7.02,D
-13.27578,134.83849,331.75,1.57,1.24,2022-05-23,0504,A,75,6.1NRT,300.57,41.04,D
-13.27807,134.82416,328.42,1.57,1.23,2022-05-23,0504,A,50,6.1NRT,303,32.24,D
-13.68598,132.18851,325.83,1.09,1.04,2022-05-23,0504,A,69,6.1NRT,304.91,13.38,D
-13.68747,132.17854,326.53,1.09,1.04,2022-05-23,0504,A,71,6.1NRT,306,13.84,D
-13.26702,134.82233,331.3,1.57,1.23,2022-05-23,0504,A,64,6.1NRT,301.88,37.17,D
-13.27846,134.75108,328.12,1.55,1.23,2022-05-23,0504,A,68,6.1NRT,297.2,31.33,D
-13.74554,131.72612,321.3,1.05,1.02,2022-05-23,0504,A,47,6.1NRT,307.51,6.94,D
-13.76264,131.61093,324.4,1.04,1.02,2022-05-23,0504,A,59,6.1NRT,306.37,10.14,D
-13.26976,134.73506,323.19,1.55,1.23,2022-05-23,0504,A,37,6.1NRT,297.61,21.55,D
-13.93027,130.40004,324.55,1,1,2022-05-23,0504,A,72,6.1NRT,305.43,10.95,D
-14.50689,126.15672,339.63,1.51,1.21,2022-05-23,0504,A,88,6.1NRT,310.39,56.18,D
-14.50867,126.14277,329.16,1.51,1.21,2022-05-23,0504,A,73,6.1NRT,308.59,28.8,D
-13.86679,130.77568,328.5,1,1,2022-05-23,0504,A,75,6.1NRT,306.77,15.68,D
-13.86813,130.76646,328.11,1,1,2022-05-23,0504,A,77,6.1NRT,304.89,15.74,D
-13.29487,134.44141,330.45,1.47,1.2,2022-05-23,0504,A,76,6.1NRT,302.19,37.03,D
-13.85781,130.77429,319.79,1,1,2022-05-23,0504,A,29,6.1NRT,304.66,6.04,D
-13.69291,131.82661,359.85,1.06,1.03,2022-05-23,0504,A,99,6.1NRT,307.41,74.67,D
-13.69437,131.81691,375.19,1.06,1.03,2022-05-23,0504,A,100,6.1NRT,311.96,129.89,D
-13.70163,131.76857,322.56,1.05,1.03,2022-05-23,0504,A,44,6.1NRT,307.73,9.25,D
-13.22126,134.75583,333.93,1.55,1.23,2022-05-23,0504,A,72,6.1NRT,300.27,45.62,D
-13.67636,131.87383,354.21,1.06,1.03,2022-05-23,0504,A,97,6.1NRT,309.21,63.7,D
-13.68517,131.81543,376.21,1.06,1.03,2022-05-23,0504,A,100,6.1NRT,307.25,134.77,D
-13.68664,131.80573,357.82,1.06,1.03,2022-05-23,0504,A,98,6.1NRT,306.15,73.33,D
-13.69245,131.76712,322.42,1.05,1.03,2022-05-23,0504,A,33,6.1NRT,305.57,9.12,D
-13.20555,134.78242,332.42,1.56,1.23,2022-05-23,0504,A,83,6.1NRT,302.04,41.23,D
-13.20792,134.76817,330.14,1.56,1.23,2022-05-23,0504,A,75,6.1NRT,300.84,35.29,D
-13.67304,131.8334,336.65,1.06,1.03,2022-05-23,0504,A,85,6.1NRT,306.58,28.09,D
-13.67451,131.82368,348.83,1.06,1.03,2022-05-23,0504,A,94,6.1NRT,305.74,51.29,D
-13.399,133.53032,322.98,1.28,1.12,2022-05-23,0504,A,69,6.1NRT,304.79,14.08,D
-13.40132,133.52522,323.03,1.28,1.12,2022-05-23,0504,A,65,6.1NRT,305.26,13.73,D
-13.66682,131.76724,328.73,1.05,1.03,2022-05-23,0504,A,74,6.1NRT,304.07,17.78,D
-13.80876,130.7988,327.82,1.01,1,2022-05-23,0504,A,77,6.1NRT,305.32,16.56,D
-13.8101,130.78958,327.04,1,1,2022-05-23,0504,A,76,6.1NRT,306.49,16.07,D
-13.86772,130.26289,320.55,1,1,2022-05-23,0504,A,36,6.1NRT,306.08,7.92,D
-14.37846,126.53163,321.71,1.42,1.18,2022-05-23,0504,A,63,6.1NRT,307.78,14.24,D
-13.78046,130.80385,317.57,1.01,1,2022-05-23,0504,A,42,6.1NRT,303.16,5.18,D
